file_name,wer_librispeech_whisper,wer_librispeech_wav2vec,wer_libristutter_whisper,wer_libristutter_wav2vec
625-132118-0021,0.03571428571428571,0.07142857142857142,0.16666666666666666,0.15625
625-132118-0022,0.038461538461538464,0.0,0.14814814814814814,0.16666666666666666
625-132118-0023,0.1111111111111111,0.0,0.1111111111111111,0.10344827586206896
625-132118-0024,0.06060606060606061,0.030303030303030304,0.18421052631578946,0.25
625-132118-0025,0.023809523809523808,0.023809523809523808,0.06976744186046512,0.023255813953488372
625-132118-0026,0.06976744186046512,0.023255813953488372,0.09302325581395349,0.10416666666666667
625-132118-0027,0.17857142857142858,0.07407407407407407,0.14814814814814814,0.1111111111111111
625-132118-0028,0.02857142857142857,0.02857142857142857,0.25,0.22727272727272727
625-132118-0029,0.0,0.0,0.0,0.0
625-132118-0030,0.16666666666666666,0.06451612903225806,0.16666666666666666,0.06451612903225806
625-132118-0031,0.14285714285714285,0.07142857142857142,0.2,0.1875
625-132118-0032,0.0,0.0,0.21212121212121213,0.21212121212121213
625-132118-0033,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.06060606060606061
625-132118-0034,0.07407407407407407,0.07407407407407407,0.25806451612903225,0.2857142857142857
625-132118-0035,0.13636363636363635,0.0,0.08,0.11538461538461539
625-132118-0036,0.0,0.034482758620689655,0.06451612903225806,0.0967741935483871
625-132118-0037,0.0,0.0,0.0,0.0
625-132118-0038,0.0,0.0,0.05555555555555555,0.15384615384615385
625-132118-0039,0.09375,0.0,0.17142857142857143,0.18421052631578946
625-132118-0040,0.05,0.05,0.05,0.05
625-132118-0041,0.05555555555555555,0.0,0.05555555555555555,0.0
625-132118-0042,0.35714285714285715,0.0625,0.5555555555555556,0.36
625-132118-0043,0.0,0.0,0.0,0.14285714285714285
625-132118-0044,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
625-132118-0045,0.03571428571428571,0.07142857142857142,0.1,0.16129032258064516
625-132118-0046,0.0,0.0,0.04,0.0
625-132118-0047,0.06666666666666667,0.0,0.06666666666666667,0.0
625-132118-0048,0.09375,0.0,0.08823529411764706,0.11428571428571428
625-132118-0049,0.047619047619047616,0.0,0.21052631578947367,0.16
625-132118-0050,0.15,0.0,0.15,0.047619047619047616
1867-148436-0000,0.05405405405405406,0.0,0.05128205128205128,0.05
1867-148436-0001,0.05714285714285714,0.0,0.21428571428571427,0.2826086956521739
1867-148436-0002,0.022222222222222223,0.022222222222222223,0.0851063829787234,0.0851063829787234
1867-148436-0003,0.2857142857142857,0.0,0.2857142857142857,0.0
1867-148436-0004,0.0,0.0,0.0,0.15384615384615385
1867-148436-0005,0.06666666666666667,0.021739130434782608,0.1702127659574468,0.12
1867-148436-0006,0.13636363636363635,0.06666666666666667,0.1590909090909091,0.06666666666666667
1867-148436-0007,0.06666666666666667,0.022222222222222223,0.06666666666666667,0.022222222222222223
1867-148436-0008,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.08571428571428572
1867-148436-0009,0.175,0.023809523809523808,0.2727272727272727,0.1836734693877551
1867-148436-0010,0.2,0.0,0.2,0.0
1867-148436-0011,0.023809523809523808,0.023809523809523808,0.11363636363636363,0.1111111111111111
1867-148436-0012,0.0,0.0,0.0,0.0
1867-148436-0013,0.0,0.0,0.05,0.0975609756097561
1867-148436-0014,0.2,0.1,0.3125,0.21212121212121213
1867-148436-0015,0.15789473684210525,0.10526315789473684,0.3125,0.10526315789473684
1867-148436-0016,0.061224489795918366,0.0,0.061224489795918366,0.11538461538461539
1867-148436-0017,0.08888888888888889,0.08695652173913043,0.08888888888888889,0.08695652173913043
1867-148436-0018,0.16129032258064516,0.06060606060606061,0.16129032258064516,0.06060606060606061
1867-148436-0019,0.09090909090909091,0.0,0.06818181818181818,0.2413793103448276
1867-148436-0020,0.021739130434782608,0.0,0.021739130434782608,0.0
1867-148436-0021,0.11538461538461539,0.07692307692307693,0.11538461538461539,0.07407407407407407
1867-148436-0022,0.0,0.0,0.0,0.13636363636363635
1867-148436-0023,0.1794871794871795,0.05555555555555555,0.38461538461538464,0.3333333333333333
1867-148436-0024,0.2,0.0,0.0,0.0
1867-148436-0025,0.023255813953488372,0.0,0.06521739130434782,0.14
1867-148436-0026,0.0,0.0,0.0,0.0
1867-148436-0027,0.21052631578947367,0.05405405405405406,0.16216216216216217,0.05405405405405406
1867-148436-0028,0.1951219512195122,0.0975609756097561,0.2391304347826087,0.17391304347826086
1867-148436-0029,0.0,0.0,0.0,0.0
1867-148436-0030,0.12244897959183673,0.020833333333333332,0.12244897959183673,0.020833333333333332
1867-148436-0031,0.06666666666666667,0.0,0.06666666666666667,0.0
1867-148436-0032,0.13157894736842105,0.13157894736842105,0.2978723404255319,0.3191489361702128
1867-148436-0033,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.2413793103448276
1867-148436-0034,0.16666666666666666,0.06896551724137931,0.16666666666666666,0.1
1867-148436-0035,0.23076923076923078,0.0,0.23076923076923078,0.0
1867-148436-0036,0.23076923076923078,0.0,0.3333333333333333,0.0
1867-148436-0037,0.2619047619047619,0.044444444444444446,0.2653061224489796,0.14893617021276595
1867-148436-0038,0.1568627450980392,0.06,0.1568627450980392,0.09615384615384616
1867-148436-0039,0.125,0.0,0.25,0.1724137931034483
1867-148436-0040,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285
1867-148436-0041,0.1111111111111111,0.022727272727272728,0.15217391304347827,0.022727272727272728
1867-148436-0042,0.10638297872340426,0.02127659574468085,0.2777777777777778,0.17857142857142858
1867-148436-0043,0.043478260869565216,0.0,0.09090909090909091,0.08695652173913043
1867-148436-0044,0.06818181818181818,0.06818181818181818,0.08888888888888889,0.19607843137254902
1867-148436-0045,0.13636363636363635,0.047619047619047616,0.19148936170212766,0.13333333333333333
1867-154071-0000,0.75,0.0,0.75,0.0
1867-154071-0001,0.04081632653061224,0.02,0.04081632653061224,0.0392156862745098
1867-154071-0002,0.0,0.0,0.0,0.0
1867-154071-0003,0.2222222222222222,0.0,0.2631578947368421,0.05263157894736842
1867-154071-0004,0.0,0.0,0.0,0.0
1867-154071-0005,0.0,0.0,0.0,0.0
1867-154071-0006,0.041666666666666664,0.0,0.17391304347826086,0.04
1867-154071-0007,0.05405405405405406,0.0,0.15,0.075
1867-154071-0008,0.05128205128205128,0.0,0.11627906976744186,0.1111111111111111
1867-154071-0009,0.03225806451612903,0.0,0.03225806451612903,0.18421052631578946
1867-154071-0010,0.02702702702702703,0.0,0.07692307692307693,0.05128205128205128
1867-154071-0011,0.0196078431372549,0.0,0.0196078431372549,0.0
1867-154071-0012,0.05555555555555555,0.0,0.05555555555555555,0.02702702702702703
1867-154071-0013,0.058823529411764705,0.0,0.1111111111111111,0.10810810810810811
1867-154071-0014,0.030303030303030304,0.058823529411764705,0.030303030303030304,0.08571428571428572
1867-154071-0015,0.1111111111111111,0.022222222222222223,0.1111111111111111,0.022222222222222223
1867-154071-0016,0.0,0.0,0.0,0.0
1867-154071-0017,0.11363636363636363,0.043478260869565216,0.18,0.2
1867-154071-0018,0.0,0.0,0.0,0.0
1867-154071-0019,0.1875,0.0625,0.2777777777777778,0.16666666666666666
1867-154071-0020,0.05555555555555555,0.0,0.22727272727272727,0.2708333333333333
1867-154071-0021,0.0,0.0,0.0,0.047619047619047616
1867-154071-0022,0.0,0.0,0.0,0.0
1867-154071-0023,0.03225806451612903,0.0,0.14285714285714285,0.1388888888888889
1867-154071-0024,0.044444444444444446,0.022222222222222223,0.25862068965517243,0.23214285714285715
1867-154071-0025,0.05405405405405406,0.02702702702702703,0.32,0.28
1867-154071-0026,0.125,0.0,0.2222222222222222,0.13513513513513514
1867-154071-0027,0.0,0.0,0.0784313725490196,0.0784313725490196
1867-154071-0028,0.0,0.0,0.0,0.023809523809523808
1867-154071-0029,0.09090909090909091,0.0,0.14,0.08163265306122448
1867-154071-0030,0.0,0.0,0.13953488372093023,0.09523809523809523
1867-154071-0031,0.20588235294117646,0.0,0.37777777777777777,0.2127659574468085
1867-154071-0032,0.08333333333333333,0.0,0.21428571428571427,0.14285714285714285
1867-154071-0033,0.22727272727272727,0.08695652173913043,0.22727272727272727,0.08695652173913043
1867-154071-0034,0.0,0.0,0.0,0.0
1867-154071-0035,0.0,0.0,0.0,0.13333333333333333
1867-154071-0036,0.25,0.0,0.25,0.0
1867-154071-0037,0.0967741935483871,0.0,0.2631578947368421,0.1891891891891892
1867-154071-0038,0.022222222222222223,0.0,0.022222222222222223,0.0625
1867-154071-0039,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.10526315789473684
1867-154071-0040,0.0,0.0,0.0,0.0
1867-154071-0041,0.10344827586206896,0.03389830508474576,0.0967741935483871,0.08064516129032258
1867-154071-0042,0.0,0.0,0.0,0.0
1867-154071-0043,0.16279069767441862,0.0,0.11363636363636363,0.08333333333333333
1867-154071-0044,0.15384615384615385,0.0,0.15384615384615385,0.0
1867-154075-0000,0.23333333333333334,0.0,0.27586206896551724,0.058823529411764705
1867-154075-0001,0.0,0.0,0.023255813953488372,0.023255813953488372
1867-154075-0002,0.0,0.0,0.02702702702702703,0.16279069767441862
1867-154075-0003,0.0625,0.0,0.0625,0.0
1867-154075-0004,0.030303030303030304,0.0,0.030303030303030304,0.05714285714285714
1867-154075-0005,0.0,0.0,0.0,0.0
1867-154075-0006,0.0,0.0,0.08333333333333333,0.10416666666666667
1867-154075-0007,0.12195121951219512,0.0,0.20454545454545456,0.047619047619047616
1867-154075-0008,0.0,0.0,0.0,0.07692307692307693
1867-154075-0009,0.0,0.0,0.20588235294117646,0.17647058823529413
1867-154075-0010,0.0,0.0,0.0,0.03225806451612903
1867-154075-0011,0.037037037037037035,0.037037037037037035,0.23333333333333334,0.16129032258064516
1867-154075-0012,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.1
1867-154075-0013,0.0,0.0,0.024390243902439025,0.08888888888888889
1867-154075-0014,0.2857142857142857,0.0,0.0,0.0
1867-154075-0015,0.06976744186046512,0.0,0.11904761904761904,0.0
1867-154075-0016,0.0,0.0,0.1,0.21739130434782608
1867-154075-0017,0.04878048780487805,0.0,0.04878048780487805,0.0
1867-154075-0018,0.03636363636363636,0.0,0.03636363636363636,0.0
1867-154075-0019,0.0,0.0,0.0,0.0
1867-154075-0020,0.11428571428571428,0.02857142857142857,0.16216216216216217,0.08108108108108109
1867-154075-0021,0.05,0.0,0.24489795918367346,0.22
1867-154075-0022,0.11764705882352941,0.0,0.11764705882352941,0.1951219512195122
1867-154075-0023,0.047619047619047616,0.023255813953488372,0.09090909090909091,0.14285714285714285
1867-154075-0024,0.08823529411764706,0.0,0.19444444444444445,0.1111111111111111
1867-154075-0025,0.05263157894736842,0.0,0.05263157894736842,0.0
1867-154075-0026,0.0,0.0,0.02631578947368421,0.02564102564102564
1867-154075-0027,0.0,0.0,0.05128205128205128,0.09523809523809523
1867-154075-0028,0.1111111111111111,0.0,0.1111111111111111,0.0
1867-154075-0029,0.029411764705882353,0.0,0.029411764705882353,0.05555555555555555
1867-154075-0030,0.05714285714285714,0.0,0.05714285714285714,0.027777777777777776
1867-154075-0031,0.10638297872340426,0.020833333333333332,0.0625,0.06
1867-154075-0032,0.02631578947368421,0.0,0.075,0.25
1867-154075-0033,0.08695652173913043,0.022222222222222223,0.17647058823529413,0.13725490196078433
1867-154075-0034,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.10256410256410256
1867-154075-0035,0.041666666666666664,0.0,0.041666666666666664,0.0
1867-154075-0036,0.0425531914893617,0.0,0.06382978723404255,0.0
1867-154075-0037,0.15151515151515152,0.029411764705882353,0.08823529411764706,0.029411764705882353
1867-154075-0038,0.06060606060606061,0.0,0.06060606060606061,0.0
1867-154075-0039,0.027777777777777776,0.027777777777777776,0.20454545454545456,0.22727272727272727
1867-154075-0040,0.047619047619047616,0.0,0.047619047619047616,0.0
1867-154075-0041,0.044444444444444446,0.0,0.06666666666666667,0.18518518518518517
1867-154075-0042,0.07407407407407407,0.0,0.10344827586206896,0.03571428571428571
1867-154075-0043,0.07142857142857142,0.047619047619047616,0.07142857142857142,0.047619047619047616
1867-154075-0044,0.0,0.0,0.0,0.0
1867-154075-0045,0.0,0.0,0.10638297872340426,0.06521739130434782
2007-132570-0000,0.14814814814814814,0.07692307692307693,0.28125,0.22580645161290322
2007-132570-0001,0.05714285714285714,0.02857142857142857,0.1794871794871795,0.15
2007-132570-0002,0.1,0.0,0.1,0.047619047619047616
2007-132570-0003,0.14285714285714285,0.0,0.14285714285714285,0.0
2007-132570-0004,0.05454545454545454,0.03636363636363636,0.13114754098360656,0.05357142857142857
2007-132570-0005,0.0,0.0,0.21052631578947367,0.22413793103448276
2007-132570-0006,0.08163265306122448,0.04,0.19642857142857142,0.125
2007-132570-0007,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
2007-132570-0008,0.14285714285714285,0.0,0.07692307692307693,0.0
2007-132570-0009,0.3333333333333333,0.0,0.3333333333333333,0.0
2007-132570-0010,0.027777777777777776,0.0,0.15,0.07692307692307693
2007-132570-0011,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.03333333333333333
2007-132570-0012,0.06666666666666667,0.044444444444444446,0.24528301886792453,0.27586206896551724
2007-132570-0013,0.034482758620689655,0.0,0.034482758620689655,0.12121212121212122
2007-132570-0014,0.30303030303030304,0.030303030303030304,0.30303030303030304,0.225
2007-132570-0015,0.06521739130434782,0.021739130434782608,0.0851063829787234,0.021739130434782608
2007-132570-0016,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655
2007-132570-0017,0.23529411764705882,0.0,0.35,0.15789473684210525
2007-132570-0018,0.046511627906976744,0.0,0.06976744186046512,0.1568627450980392
2007-132570-0019,0.045454545454545456,0.022727272727272728,0.08888888888888889,0.16
2007-132570-0020,0.16129032258064516,0.0,0.3170731707317073,0.32558139534883723
2007-132570-0021,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.04878048780487805
2007-132570-0022,0.0625,0.0,0.0625,0.0
2007-132570-0023,0.038461538461538464,0.038461538461538464,0.22580645161290322,0.22580645161290322
2007-132570-0024,0.10526315789473684,0.02702702702702703,0.17073170731707318,0.16279069767441862
2007-132570-0025,0.05660377358490566,0.0,0.05660377358490566,0.0
2007-132570-0026,0.0,0.0,0.041666666666666664,0.041666666666666664
2007-132570-0027,0.06382978723404255,0.0,0.06382978723404255,0.1864406779661017
2007-132570-0028,0.047619047619047616,0.0,0.047619047619047616,0.0
2007-132570-0029,0.18,0.0425531914893617,0.17647058823529413,0.1346153846153846
2007-132570-0030,0.13953488372093023,0.047619047619047616,0.32,0.14893617021276595
2007-132570-0031,0.023809523809523808,0.0,0.32608695652173914,0.21153846153846154
2007-132570-0032,0.0,0.0,0.0,0.0
2007-132570-0033,0.08333333333333333,0.02857142857142857,0.08333333333333333,0.02857142857142857
2007-132570-0034,0.09302325581395349,0.0,0.22,0.15384615384615385
2007-132570-0035,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571
2007-132570-0036,0.0975609756097561,0.025,0.05128205128205128,0.07317073170731707
2007-132570-0037,0.03773584905660377,0.018867924528301886,0.05660377358490566,0.038461538461538464
2007-132570-0038,0.05,0.0,0.05,0.0
2007-132570-0039,0.4,0.0,0.4,0.0
2007-132570-0040,0.0,0.0,0.022222222222222223,0.1
2007-132570-0041,0.0,0.0,0.0,0.0
2007-132570-0042,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857
2007-132570-0043,0.023255813953488372,0.0,0.08695652173913043,0.14285714285714285
2007-132570-0044,0.07692307692307693,0.0,0.30303030303030304,0.20588235294117646
2007-132570-0045,0.023255813953488372,0.0,0.0,0.022727272727272728
2007-132570-0046,0.0,0.0,0.0,0.09090909090909091
2007-132570-0047,0.0,0.0,0.225,0.18421052631578946
2007-132570-0048,0.06451612903225806,0.0,0.23684210526315788,0.13513513513513514
2007-132570-0049,0.09090909090909091,0.0,0.0,0.0
2007-132570-0050,0.0,0.0,0.075,0.08888888888888889
2007-132570-0051,0.024390243902439025,0.024390243902439025,0.1111111111111111,0.16666666666666666
2007-132570-0052,0.0,0.0,0.05405405405405406,0.02702702702702703
2007-132570-0053,0.0,0.0,0.02702702702702703,0.2127659574468085
2007-132570-0054,0.08823529411764706,0.0,0.1388888888888889,0.10526315789473684
2007-132570-0055,0.023255813953488372,0.0,0.09090909090909091,0.1568627450980392
2007-132570-0056,0.05555555555555555,0.0,0.275,0.16279069767441862
2007-132570-0057,0.0,0.0,0.0,0.0
2007-132570-0058,0.027777777777777776,0.0,0.027777777777777776,0.07692307692307693
2007-132570-0059,0.0,0.018867924528301886,0.037037037037037035,0.08771929824561403
2007-132570-0060,0.0,0.0,0.0,0.08695652173913043
2007-149877-0000,0.075,0.075,0.1590909090909091,0.23404255319148937
2007-149877-0001,0.0,0.023809523809523808,0.10638297872340426,0.2727272727272727
2007-149877-0002,0.058823529411764705,0.0,0.09090909090909091,0.11428571428571428
2007-149877-0003,0.023255813953488372,0.0,0.046511627906976744,0.0
2007-149877-0004,0.075,0.0,0.1590909090909091,0.04878048780487805
2007-149877-0005,0.08823529411764706,0.02857142857142857,0.23076923076923078,0.25
2007-149877-0006,0.0,0.0,0.15384615384615385,0.21428571428571427
2007-149877-0007,0.03225806451612903,0.030303030303030304,0.0625,0.030303030303030304
2007-149877-0008,0.02702702702702703,0.0,0.07692307692307693,0.05128205128205128
2007-149877-0009,0.12903225806451613,0.0625,0.0967741935483871,0.0625
2007-149877-0010,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.16666666666666666
2007-149877-0011,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.07142857142857142
2007-149877-0012,0.175,0.0,0.15384615384615385,0.30357142857142855
2007-149877-0013,0.08571428571428572,0.0,0.13513513513513514,0.1
2007-149877-0014,0.075,0.024390243902439025,0.15217391304347827,0.13043478260869565
2007-149877-0015,0.0,0.0,0.16666666666666666,0.0
2007-149877-0016,0.0,0.1,0.0,0.1
2007-149877-0017,0.023255813953488372,0.023255813953488372,0.1111111111111111,0.10638297872340426
2007-149877-0018,0.08823529411764706,0.0,0.08823529411764706,0.0
2007-149877-0019,0.0,0.0,0.024390243902439025,0.125
2007-149877-0020,0.047619047619047616,0.0,0.09523809523809523,0.022727272727272728
2007-149877-0021,0.0,0.0,0.06976744186046512,0.13043478260869565
2007-149877-0022,0.0,0.0,0.24528301886792453,0.30357142857142855
2007-149877-0023,0.0,0.0,0.0,0.0
2007-149877-0024,0.023255813953488372,0.0,0.2545454545454545,0.16
2007-149877-0025,0.0,0.0,0.05,0.0
2007-149877-0026,0.11764705882352941,0.08823529411764706,0.14285714285714285,0.21052631578947367
2007-149877-0027,0.08333333333333333,0.0,0.08333333333333333,0.0
2007-149877-0028,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.09090909090909091
2007-149877-0029,0.08108108108108109,0.02631578947368421,0.17073170731707318,0.11904761904761904
2007-149877-0030,0.0,0.0,0.0,0.043478260869565216
2007-149877-0031,0.15151515151515152,0.0,0.1891891891891892,0.25
2007-149877-0032,0.13043478260869565,0.041666666666666664,0.1836734693877551,0.1346153846153846
2007-149877-0033,0.1282051282051282,0.0,0.1282051282051282,0.0
2007-149877-0034,0.058823529411764705,0.0,0.1388888888888889,0.175
2007-149877-0035,0.125,0.03125,0.16129032258064516,0.14705882352941177
2007-149877-0036,0.2608695652173913,0.047619047619047616,0.25,0.047619047619047616
2007-149877-0037,0.10526315789473684,0.02631578947368421,0.10526315789473684,0.075
2007-149877-0038,0.0,0.0,0.030303030303030304,0.08333333333333333
2007-149877-0039,0.09375,0.03125,0.09090909090909091,0.08823529411764706
2007-149877-0040,0.022727272727272728,0.0,0.045454545454545456,0.08333333333333333
2007-149877-0041,0.029411764705882353,0.0,0.16666666666666666,0.029411764705882353
2007-149877-0042,0.0,0.0,0.0,0.0
2007-149877-0043,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.05555555555555555
2007-149877-0044,0.024390243902439025,0.0,0.22916666666666666,0.21153846153846154
2007-149877-0045,0.02564102564102564,0.0,0.02631578947368421,0.07142857142857142
2007-149877-0046,0.06451612903225806,0.0,0.06451612903225806,0.0
2007-149877-0047,0.044444444444444446,0.0,0.044444444444444446,0.0
2007-149877-0048,0.10344827586206896,0.0,0.10344827586206896,0.16666666666666666
2007-149877-0049,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.07142857142857142
2007-149877-0050,0.13157894736842105,0.0,0.15789473684210525,0.02631578947368421
2007-149877-0051,0.6666666666666666,0.0,0.6666666666666666,0.0
2007-149877-0052,0.11764705882352941,0.029411764705882353,0.16216216216216217,0.16666666666666666
2007-149877-0053,0.3,0.09523809523809523,0.19047619047619047,0.14285714285714285
2007-149877-0054,0.04,0.0,0.04,0.0
2007-149877-0055,0.08571428571428572,0.0,0.23076923076923078,0.17073170731707318
2007-149877-0056,0.0625,0.0,0.27586206896551724,0.11764705882352941
2007-149877-0057,0.08571428571428572,0.0,0.08571428571428572,0.0
2007-149877-0058,0.15384615384615385,0.0,0.21951219512195122,0.0
2007-149877-0059,0.07692307692307693,0.0,0.07692307692307693,0.05
2007-149877-0060,0.0,0.0,0.0,0.0
2007-149877-0061,0.3333333333333333,0.0,0.3333333333333333,0.0
2092-145706-0000,0.11764705882352941,0.05714285714285714,0.11764705882352941,0.05714285714285714
2092-145706-0001,0.029411764705882353,0.0,0.13157894736842105,0.11428571428571428
2092-145706-0002,0.0,0.0,0.0,0.024390243902439025
2092-145706-0003,0.05,0.0,0.05,0.0
2092-145706-0004,0.0,0.046511627906976744,0.06666666666666667,0.1276595744680851
2092-145706-0005,0.044444444444444446,0.0,0.022222222222222223,0.06521739130434782
2092-145706-0006,0.075,0.0,0.2553191489361702,0.1702127659574468
2092-145706-0007,0.022222222222222223,0.0,0.022222222222222223,0.0
2092-145706-0008,0.0,0.0,0.0,0.0
2092-145706-0009,0.05,0.0,0.05,0.14893617021276595
2092-145706-0010,0.05,0.0,0.05,0.08888888888888889
2092-145706-0011,0.025,0.0,0.025,0.0
2092-145706-0012,0.0,0.0,0.15789473684210525,0.075
2092-145706-0013,0.0,0.0,0.0,0.0
2092-145706-0014,0.02631578947368421,0.0,0.0975609756097561,0.075
2092-145706-0015,0.029411764705882353,0.0,0.029411764705882353,0.17073170731707318
2092-145706-0016,0.02702702702702703,0.0,0.12195121951219512,0.14285714285714285
2092-145706-0017,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0
2092-145706-0018,0.05128205128205128,0.0,0.1,0.09523809523809523
2092-145706-0019,0.058823529411764705,0.0,0.058823529411764705,0.16666666666666666
2092-145706-0020,0.0,0.0,0.041666666666666664,0.09803921568627451
2092-145706-0021,0.034482758620689655,0.0,0.034482758620689655,0.24324324324324326
2092-145706-0022,0.027777777777777776,0.0,0.027777777777777776,0.05405405405405406
2092-145706-0023,0.046511627906976744,0.0,0.046511627906976744,0.10638297872340426
2092-145706-0024,0.045454545454545456,0.0,0.045454545454545456,0.08333333333333333
2092-145706-0025,0.09090909090909091,0.0,0.25,0.2727272727272727
2092-145706-0026,0.075,0.0,0.075,0.046511627906976744
2092-145706-0027,0.09090909090909091,0.0,0.14285714285714285,0.21428571428571427
2092-145706-0028,0.0625,0.0,0.03125,0.0
2092-145706-0029,0.024390243902439025,0.0,0.08888888888888889,0.19607843137254902
2092-145706-0030,0.029411764705882353,0.0,0.029411764705882353,0.05714285714285714
2092-145706-0031,0.046511627906976744,0.0,0.046511627906976744,0.044444444444444446
2092-145706-0032,0.16666666666666666,0.0,0.13333333333333333,0.09090909090909091
2092-145706-0033,0.02564102564102564,0.0,0.02564102564102564,0.0
2092-145706-0034,0.05128205128205128,0.02564102564102564,0.17777777777777778,0.15555555555555556
2092-145706-0035,0.0,0.0,0.0,0.05263157894736842
2092-145706-0036,0.05263157894736842,0.0,0.05263157894736842,0.07317073170731707
2092-145706-0037,0.025,0.0,0.07142857142857142,0.07142857142857142
2092-145706-0038,0.0,0.0,0.02702702702702703,0.0
2092-145706-0039,0.0,0.0,0.0,0.04878048780487805
2092-145706-0040,0.10526315789473684,0.05263157894736842,0.2916666666666667,0.23404255319148937
2092-145706-0041,0.058823529411764705,0.0,0.1794871794871795,0.1282051282051282
2092-145706-0042,0.0,0.0,0.0,0.0
2092-145706-0043,0.05405405405405406,0.0,0.2391304347826087,0.25
2092-145706-0044,0.05405405405405406,0.0,0.05405405405405406,0.0
2092-145706-0045,0.0,0.0,0.0,0.0
2092-145706-0046,0.20689655172413793,0.0,0.1935483870967742,0.0625
2092-145706-0047,0.0,0.0,0.0975609756097561,0.27450980392156865
2092-145706-0048,0.07407407407407407,0.0,0.1724137931034483,0.07142857142857142
2092-145706-0049,0.0,0.0,0.0,0.0
2092-145706-0050,0.0,0.030303030303030304,0.0,0.030303030303030304
2092-145706-0051,0.0,0.0,0.0,0.0
2092-145706-0052,0.08823529411764706,0.0,0.08823529411764706,0.0
2092-145706-0053,0.03225806451612903,0.0,0.14285714285714285,0.18421052631578946
2092-145706-0054,0.02564102564102564,0.0,0.05,0.02564102564102564
2092-145706-0055,0.05128205128205128,0.02564102564102564,0.3018867924528302,0.22448979591836735
2092-145706-0056,0.047619047619047616,0.0,0.09090909090909091,0.044444444444444446
2092-145706-0057,0.08333333333333333,0.0,0.15384615384615385,0.14634146341463414
2092-145706-0058,0.03225806451612903,0.0,0.03225806451612903,0.03125
2092-145706-0059,0.0,0.0,0.0,0.0
2092-145706-0060,0.02564102564102564,0.0,0.07317073170731707,0.07142857142857142
2092-145706-0061,0.0,0.0,0.0,0.0
2092-145706-0062,0.0,0.0,0.0,0.0
2092-145706-0063,0.029411764705882353,0.0,0.13157894736842105,0.20930232558139536
2092-145706-0064,0.0,0.0,0.11904761904761904,0.17777777777777778
2092-145706-0065,0.05128205128205128,0.0,0.05128205128205128,0.2
2092-145706-0066,0.06896551724137931,0.0,0.06896551724137931,0.14285714285714285
2092-145706-0067,0.022727272727272728,0.0,0.12244897959183673,0.18518518518518517
2092-145706-0068,0.0,0.0,0.05128205128205128,0.1
2092-145706-0069,0.18181818181818182,0.02564102564102564,0.05128205128205128,0.07317073170731707
2092-145706-0070,0.06382978723404255,0.020833333333333332,0.0851063829787234,0.06
2092-145706-0071,0.18518518518518517,0.0,0.07692307692307693,0.03571428571428571
2092-145706-0072,0.0,0.0,0.0,0.02857142857142857
2092-145706-0073,0.027777777777777776,0.0,0.027777777777777776,0.0
2092-145706-0074,0.018867924528301886,0.0,0.018867924528301886,0.0
2092-145706-0075,0.05128205128205128,0.0,0.05128205128205128,0.0
2092-145706-0076,0.07317073170731707,0.0,0.0975609756097561,0.024390243902439025
2092-145706-0077,0.0,0.0,0.0,0.14285714285714285
2092-145706-0078,0.13513513513513514,0.0,0.13513513513513514,0.0
2092-145706-0079,0.025,0.0,0.1702127659574468,0.14893617021276595
2092-145706-0080,0.02564102564102564,0.0,0.02564102564102564,0.0
2092-145706-0081,0.025,0.0,0.025,0.0
2092-145706-0082,0.024390243902439025,0.0,0.024390243902439025,0.0
2092-145706-0083,0.02857142857142857,0.0,0.05714285714285714,0.10526315789473684
2092-145709-0000,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.2727272727272727
2092-145709-0001,0.09090909090909091,0.0,0.09090909090909091,0.0
2092-145709-0002,0.0,0.0,0.13953488372093023,0.1590909090909091
2092-145709-0003,0.0,0.0,0.0,0.0
2092-145709-0004,0.05714285714285714,0.0,0.05714285714285714,0.23404255319148937
2092-145709-0005,0.0,0.0,0.0,0.08333333333333333
2092-145709-0006,0.0,0.0,0.05714285714285714,0.10810810810810811
2092-145709-0007,0.07407407407407407,0.0,0.07407407407407407,0.17647058823529413
